Date,Time,Season,HomeTeam,AwayTeam,HTHG,HTAG,FTR,Pregame_Prob_H,Pregame_Prob_D,Pregame_Prob_A
2020-06-24,19:00,19-20,Tondela,Pacos Ferreira,0.0,2.0,A,0.4391469,0.27924305,0.28161004
2020-06-24,21:15,19-20,Moreirense,Famalicao,0.0,0.0,D,0.37413466,0.28620312,0.3396622
2020-06-25,21:00,19-20,Sp Braga,Guimaraes,2.0,2.0,H,0.5025381,0.20015778,0.29730418
2020-06-26,19:15,19-20,Belenenses,Sp Lisbon,1.0,3.0,A,0.2076989,0.2611896,0.5311115
2020-06-28,21:00,19-20,Boavista,Santa Clara,1.0,0.0,H,0.42160127,0.30709857,0.27130014
2020-06-29,17:00,19-20,Aves,Moreirense,0.0,0.0,A,0.29362652,0.23540701,0.47096652
2020-06-29,18:00,19-20,Maritimo,Benfica,0.0,0.0,H,0.12328492,0.16292168,0.71379334
2020-06-29,21:15,19-20,Pacos Ferreira,Porto,0.0,1.0,A,0.11972794,0.1321183,0.74815375
2020-06-30,17:00,19-20,Famalicao,Portimonense,0.0,1.0,A,0.39368787,0.3236775,0.28263465
2020-06-30,19:15,19-20,Guimaraes,Setubal,1.0,0.0,H,0.6296883,0.1905275,0.17978421
2020-06-30,21:30,19-20,Rio Ave,Sp Braga,3.0,2.0,H,0.44432768,0.24395487,0.31171742
2020-07-01,19:00,19-20,Belenenses,Tondela,1.0,1.0,D,0.39832306,0.3284186,0.2732583
2020-07-01,21:15,19-20,Sp Lisbon,Gil Vicente,1.0,0.0,H,0.75827605,0.1470252,0.09469872
2020-07-03,19:15,19-20,Santa Clara,Maritimo,0.0,0.0,A,0.40917876,0.30469096,0.28613025
2020-07-04,17:00,19-20,Setubal,Pacos Ferreira,2.0,0.0,A,0.43593508,0.24160984,0.32245502
2020-07-04,19:15,19-20,Portimonense,Guimaraes,0.0,0.0,A,0.23678945,0.27355346,0.48965707
2020-07-04,21:15,19-20,Benfica,Boavista,3.0,0.0,H,0.82396233,0.09983715,0.076200545
2020-07-04,21:30,19-20,Sp Braga,Aves,0.0,0.0,H,0.7987669,0.11977691,0.081456155
2020-07-05,17:00,19-20,Gil Vicente,Rio Ave,1.0,0.0,H,0.34051475,0.2673255,0.39215976
2020-07-05,19:15,19-20,Tondela,Famalicao,0.0,0.0,A,0.3994327,0.261975,0.33859232
2020-07-05,21:30,19-20,Porto,Belenenses,1.0,0.0,H,0.8626499,0.08687088,0.050479237
2020-07-06,21:00,19-20,Moreirense,Sp Lisbon,0.0,0.0,D,0.31059477,0.29073507,0.39867017
2020-07-08,19:00,19-20,Boavista,Maritimo,0.0,1.0,A,0.423327,0.30426234,0.27241066
2020-07-08,21:15,19-20,Aves,Setubal,1.0,0.0,H,0.43636644,0.2073464,0.35628718
2020-07-09,17:00,19-20,Rio Ave,Portimonense,1.0,1.0,H,0.5989832,0.21235165,0.1886651
2020-07-09,19:15,19-20,Tondela,Porto,0.0,0.0,A,0.08679466,0.1197036,0.7935018
2020-07-09,21:30,19-20,Famalicao,Benfica,0.0,1.0,D,0.13832721,0.1754399,0.68623286
2020-07-10,17:00,19-20,Guimaraes,Gil Vicente,0.0,0.0,A,0.56776637,0.2281042,0.20412944
2020-07-10,19:15,19-20,Sp Lisbon,Santa Clara,0.0,0.0,H,0.75827605,0.1470252,0.09469872
2020-07-10,21:30,19-20,Pacos Ferreira,Sp Braga,0.0,3.0,A,0.24249525,0.26700202,0.49050272
2020-07-11,19:15,19-20,Belenenses,Moreirense,0.0,0.0,A,0.3064374,0.33245054,0.36111203
2020-07-13,19:00,19-20,Maritimo,Rio Ave,0.0,0.0,D,0.35645095,0.2952713,0.34827778
2020-07-13,21:15,19-20,Setubal,Famalicao,1.0,1.0,A,0.36308458,0.26330376,0.37361163
2020-07-14,17:00,19-20,Santa Clara,Aves,2.0,0.0,H,0.50754833,0.28695565,0.205496
2020-07-14,19:15,19-20,Portimonense,Boavista,2.0,0.0,H,0.48833206,0.24527557,0.26639235
2020-07-14,21:30,19-20,Benfica,Guimaraes,1.0,0.0,H,0.64581853,0.16648962,0.18769182
2020-07-14,21:30,19-20,Gil Vicente,Tondela,1.0,0.0,H,0.475438,0.32595196,0.19861002
2020-07-15,17:00,19-20,Moreirense,Pacos Ferreira,1.0,0.0,D,0.45452866,0.3315815,0.21388991
2020-07-15,19:15,19-20,Sp Braga,Belenenses,1.0,0.0,D,0.78769016,0.13381998,0.07848983
2020-07-15,21:30,19-20,Porto,Sp Lisbon,0.0,0.0,H,0.70088106,0.17059517,0.12852372
2020-07-18,19:00,19-20,Rio Ave,Santa Clara,1.0,1.0,D,0.5095464,0.2610915,0.22936212
2020-07-18,21:15,19-20,Famalicao,Boavista,2.0,0.0,D,0.38418925,0.3364003,0.27941045
2020-07-19,19:00,19-20,Belenenses,Gil Vicente,0.0,0.0,H,0.42007664,0.31471363,0.2652097
2020-07-19,21:15,19-20,Guimaraes,Maritimo,1.0,0.0,H,0.5386576,0.25641748,0.20492485
2020-07-20,17:00,19-20,Pacos Ferreira,Portimonense,2.0,1.0,H,0.44209105,0.28057587,0.27733305
2020-07-20,19:15,19-20,Tondela,Sp Braga,0.0,0.0,H,0.20489717,0.23767768,0.5574252
2020-07-20,21:15,19-20,Porto,Moreirense,1.0,1.0,H,0.85110205,0.09610842,0.052789584
2020-07-21,19:00,19-20,Sp Lisbon,Setubal,0.0,0.0,D,0.7194219,0.1616537,0.118924335
2020-07-21,21:15,19-20,Aves,Benfica,0.0,1.0,A,0.12890252,0.12867546,0.742422
2020-07-24,19:00,19-20,Santa Clara,Guimaraes,2.0,1.0,D,0.29634085,0.33974248,0.3639166
2020-07-24,21:15,19-20,Gil Vicente,Pacos Ferreira,2.0,2.0,D,0.40246442,0.3238648,0.27367076
2020-07-25,19:00,19-20,Boavista,Rio Ave,0.0,1.0,A,0.34371874,0.29473913,0.36154217
2020-07-25,19:00,19-20,Maritimo,Famalicao,1.0,1.0,D,0.38134128,0.2945769,0.32408184
2020-07-25,21:15,19-20,Benfica,Sp Lisbon,1.0,0.0,H,0.67031056,0.18820561,0.14148384
2020-07-25,21:15,19-20,Sp Braga,Porto,0.0,1.0,H,0.22517341,0.25588992,0.51893663
2020-07-26,19:30,19-20,Moreirense,Tondela,0.0,1.0,A,0.43542975,0.2894765,0.27509376
2020-07-26,19:30,19-20,Portimonense,Aves,0.0,0.0,H,0.5788673,0.24542782,0.1757049
2020-07-26,19:30,19-20,Setubal,Belenenses,1.0,0.0,H,0.582608,0.21355812,0.2038339
2020-09-18,19:00,20-21,Famalicao,Benfica,0.0,3.0,A,0.4546155,0.20811172,0.33727276
2020-09-18,21:15,20-21,Guimaraes,Belenenses,0.0,0.0,A,0.6218935,0.1577249,0.22038159
2020-09-19,16:00,20-21,Nacional,Boavista,2.0,2.0,D,0.4546155,0.20811172,0.33727276
2020-09-19,21:00,20-21,Porto,Sp Braga,2.0,1.0,H,0.61744463,0.1631748,0.21938051
2020-09-20,16:00,20-21,Santa Clara,Maritimo,0.0,0.0,H,0.44980767,0.21560872,0.3345836
2020-09-20,18:30,20-21,Moreirense,Farense,1.0,0.0,H,0.48046848,0.22815627,0.2913752
2020-09-20,21:00,20-21,Tondela,Rio Ave,1.0,0.0,D,0.45930275,0.21791284,0.32278442
2020-09-21,19:45,20-21,Portimonense,Pacos Ferreira,0.0,1.0,D,0.4059901,0.27640322,0.31760663
2020-09-25,20:30,20-21,Sp Braga,Santa Clara,0.0,1.0,A,0.27218273,0.16001654,0.5678007
2020-09-26,15:30,20-21,Maritimo,Tondela,2.0,1.0,H,0.38600206,0.20775592,0.40624204
2020-09-26,18:30,20-21,Benfica,Moreirense,1.0,0.0,H,0.5492061,0.18458812,0.26620582
2020-09-26,21:00,20-21,Boavista,Porto,0.0,0.0,A,0.17366901,0.17433554,0.6519954
2020-09-27,15:30,20-21,Farense,Nacional,0.0,0.0,A,0.34188282,0.21074238,0.44737482
2020-09-27,16:00,20-21,Gil Vicente,Portimonense,0.0,0.0,H,0.4424793,0.21566728,0.34185338
2020-09-27,18:30,20-21,Pacos Ferreira,Sp Lisbon,0.0,1.0,A,0.4220203,0.3173087,0.26067105
2020-09-27,21:00,20-21,Rio Ave,Guimaraes,0.0,0.0,D,0.40260077,0.37703216,0.2203671
2020-09-28,19:45,20-21,Belenenses,Famalicao,1.0,0.0,A,0.5165309,0.29490012,0.188569
2020-10-02,19:00,20-21,Moreirense,Boavista,0.0,1.0,D,0.40617642,0.40729943,0.18652415
2020-10-02,21:15,20-21,Guimaraes,Pacos Ferreira,0.0,0.0,H,0.60586196,0.20723996,0.18689814
2020-10-03,16:00,20-21,Santa Clara,Gil Vicente,0.0,0.0,D,0.3718689,0.3073134,0.32081765
2020-10-03,18:30,20-21,Porto,Maritimo,1.0,1.0,A,0.8032291,0.09616201,0.10060894
2020-10-03,21:00,20-21,Tondela,Sp Braga,0.0,4.0,A,0.44376346,0.2867009,0.26953557
2020-10-04,15:30,20-21,Nacional,Belenenses,0.0,0.0,D,0.3692835,0.34515324,0.28556326
2020-10-04,18:30,20-21,Benfica,Farense,1.0,0.0,H,0.7984651,0.09926611,0.1022688
2020-10-04,18:30,20-21,Famalicao,Rio Ave,1.0,0.0,D,0.2941528,0.37931022,0.32653692
2020-10-04,21:00,20-21,Portimonense,Sp Lisbon,0.0,2.0,A,0.31024176,0.17653641,0.51322186
2020-10-17,15:30,20-21,Gil Vicente,Tondela,1.0,0.0,D,0.2900428,0.5050031,0.20495413
2020-10-17,15:30,20-21,Maritimo,Portimonense,0.0,0.0,A,0.54451287,0.2669634,0.18852372
2020-10-17,18:00,20-21,Sp Braga,Nacional,2.0,0.0,H,0.39610887,0.23941286,0.36447826
2020-10-17,20:30,20-21,Sp Lisbon,Porto,1.0,2.0,D,0.4053321,0.28029585,0.3143721
2020-10-18,15:00,20-21,Belenenses,Moreirense,0.0,0.0,D,0.35761812,0.3550644,0.2873175
2020-10-18,15:00,20-21,Pacos Ferreira,Santa Clara,1.0,0.0,H,0.36292982,0.1584481,0.47862208
2020-10-18,17:30,20-21,Farense,Famalicao,2.0,0.0,D,0.443425,0.24706131,0.3095137
2020-10-18,20:00,20-21,Rio Ave,Benfica,0.0,2.0,A,0.13978198,0.17147632,0.6887417
2020-10-19,20:15,20-21,Boavista,Guimaraes,0.0,1.0,A,0.34268793,0.21857053,0.43874156
2020-10-23,20:30,20-21,Tondela,Portimonense,1.0,0.0,H,0.4550049,0.24928011,0.29571497
2020-10-24,15:30,20-21,Nacional,Pacos Ferreira,0.0,0.0,D,0.35484588,0.38459727,0.26055688
2020-10-24,18:00,20-21,Santa Clara,Sp Lisbon,1.0,1.0,A,0.22578175,0.23786671,0.5363515
2020-10-24,20:30,20-21,Porto,Gil Vicente,1.0,0.0,H,0.6836491,0.14178814,0.17456274
2020-10-25,15:00,20-21,Farense,Rio Ave,0.0,1.0,A,0.4533298,0.23764476,0.3090254
2020-10-25,15:00,20-21,Moreirense,Maritimo,2.0,0.0,H,0.38398287,0.3171247,0.29889247
2020-10-25,17:30,20-21,Famalicao,Boavista,0.0,0.0,D,0.33988956,0.40429866,0.25581175
2020-10-25,20:00,20-21,Guimaraes,Sp Braga,0.0,1.0,A,0.46345732,0.25363913,0.28290352
2020-10-26,20:15,20-21,Benfica,Belenenses,1.0,0.0,H,0.84105176,0.0986242,0.060324095
2020-10-28,21:45,20-21,Sp Lisbon,Gil Vicente,0.0,0.0,H,0.82918274,0.10889809,0.06191912
2020-10-30,20:30,20-21,Pacos Ferreira,Porto,2.0,1.0,H,0.13854446,0.14762065,0.7138349
2020-10-31,15:30,20-21,Belenenses,Farense,0.0,0.0,D,0.41117895,0.34068194,0.2481391
2020-10-31,18:00,20-21,Rio Ave,Moreirense,1.0,0.0,H,0.3865366,0.2871216,0.3263418
2020-10-31,20:30,20-21,Maritimo,Nacional,0.0,0.0,D,0.38225925,0.36166224,0.2560785
2020-11-01,15:00,20-21,Portimonense,Santa Clara,0.0,1.0,A,0.34799257,0.3037127,0.34829473
2020-11-01,17:30,20-21,Gil Vicente,Guimaraes,0.0,1.0,A,0.381224,0.24917684,0.36959916
2020-11-01,20:00,20-21,Sp Lisbon,Tondela,1.0,0.0,H,0.8423383,0.09572181,0.06193983
2020-11-02,18:45,20-21,Sp Braga,Famalicao,0.0,0.0,H,0.61122143,0.26067036,0.12810825
2020-11-02,21:00,20-21,Boavista,Benfica,2.0,0.0,H,0.18538423,0.15189597,0.6627198
2020-11-06,20:30,20-21,Belenenses,Rio Ave,0.0,0.0,D,0.3965978,0.27271798,0.33068427
2020-11-07,15:00,20-21,Tondela,Santa Clara,1.0,0.0,H,0.2546339,0.2537775,0.49158862
2020-11-07,18:00,20-21,Famalicao,Maritimo,2.0,1.0,H,0.4063583,0.29274237,0.30089933
2020-11-07,20:30,20-21,Guimaraes,Sp Lisbon,0.0,2.0,A,0.15555832,0.18051288,0.6639288
2020-11-08,15:00,20-21,Farense,Boavista,1.0,1.0,H,0.45713183,0.23599198,0.3068762
2020-11-08,15:00,20-21,Nacional,Gil Vicente,0.0,1.0,H,0.4167984,0.33215323,0.25104842
2020-11-08,17:30,20-21,Porto,Portimonense,1.0,1.0,H,0.77385,0.122247405,0.10390251
2020-11-08,20:00,20-21,Benfica,Sp Braga,0.0,1.0,A,0.59235585,0.17855406,0.22909015
2020-11-27,19:00,20-21,Pacos Ferreira,Famalicao,1.0,0.0,H,0.36423856,0.31945312,0.31630835
2020-11-27,21:00,20-21,Tondela,Guimaraes,0.0,0.0,A,0.36917934,0.30535215,0.32546848
2020-11-28,18:00,20-21,Santa Clara,Porto,0.0,1.0,A,0.1476303,0.16797134,0.68439835
2020-11-28,20:30,20-21,Sp Lisbon,Moreirense,1.0,1.0,H,0.84602946,0.09553561,0.058434945
2020-11-29,15:00,20-21,Gil Vicente,Rio Ave,1.0,0.0,H,0.42756024,0.23902504,0.33341473
2020-11-29,15:00,20-21,Portimonense,Nacional,0.0,0.0,H,0.3843498,0.26310673,0.3525435
2020-11-29,17:30,20-21,Boavista,Belenenses,0.0,0.0,D,0.42806944,0.30977827,0.2621523
2020-11-29,20:00,20-21,Sp Braga,Farense,0.0,0.0,H,0.7838528,0.14621125,0.06993593
2020-11-30,19:00,20-21,Maritimo,Benfica,1.0,1.0,A,0.1487464,0.15275522,0.69849837
2020-12-01,21:45,20-21,Moreirense,Pacos Ferreira,0.0,1.0,A,0.3595278,0.2762233,0.3642489
2020-12-05,15:30,20-21,Guimaraes,Portimonense,1.0,0.0,H,0.5402008,0.24382164,0.21597752
2020-12-05,15:30,20-21,Moreirense,Gil Vicente,0.0,0.0,D,0.40197697,0.31181228,0.28621078
2020-12-05,18:00,20-21,Famalicao,Sp Lisbon,1.0,2.0,D,0.09372894,0.13802585,0.7682452
2020-12-05,20:30,20-21,Porto,Tondela,2.0,2.0,H,0.830328,0.10881006,0.060861897
2020-12-06,15:00,20-21,Nacional,Santa Clara,1.0,2.0,A,0.36773163,0.28236377,0.3499046
2020-12-06,17:30,20-21,Rio Ave,Boavista,0.0,0.0,D,0.36512607,0.3713175,0.26355645
2020-12-06,20:00,20-21,Belenenses,Sp Braga,2.0,0.0,H,0.29795128,0.25536552,0.4466832
2020-12-06,20:00,20-21,Benfica,Pacos Ferreira,0.0,1.0,H,0.6835551,0.14139822,0.1750466
2020-12-07,20:15,20-21,Farense,Maritimo,1.0,0.0,H,0.46160397,0.24353138,0.29486468
2020-12-18,20:30,20-21,Portimonense,Famalicao,0.0,0.0,D,0.4848745,0.2508093,0.26431617
2020-12-19,15:00,20-21,Maritimo,Belenenses,0.0,0.0,H,0.4711943,0.24455464,0.2842511
2020-12-19,18:00,20-21,Tondela,Moreirense,0.0,0.0,D,0.41062996,0.2947886,0.2945814
2020-12-19,20:30,20-21,Sp Lisbon,Farense,0.0,0.0,H,0.84678596,0.09562104,0.057593025
2020-12-20,15:00,20-21,Pacos Ferreira,Boavista,0.0,0.0,D,0.48221442,0.28144532,0.23634022
2020-12-20,17:30,20-21,Gil Vicente,Benfica,0.0,0.0,A,0.12575302,0.14626999,0.727977
2020-12-20,20:00,20-21,Porto,Nacional,2.0,0.0,H,0.830328,0.10881006,0.060861897
2020-12-21,20:15,20-21,Santa Clara,Guimaraes,0.0,3.0,A,0.36318478,0.24739,0.38942525
2020-12-22,20:15,20-21,Sp Braga,Rio Ave,1.0,0.0,H,0.6033129,0.21471916,0.18196793
2020-12-27,15:00,20-21,Famalicao,Gil Vicente,0.0,1.0,A,0.39550167,0.2836409,0.32085744
2020-12-27,15:00,20-21,Nacional,Tondela,1.0,0.0,H,0.44086012,0.30497098,0.25416893
2020-12-27,17:30,20-21,Farense,Pacos Ferreira,0.0,0.0,D,0.39298812,0.2424619,0.36454996
2020-12-27,20:00,20-21,Belenenses,Sp Lisbon,1.0,2.0,A,0.12319838,0.15547611,0.7213255
2020-12-28,18:45,20-21,Rio Ave,Maritimo,1.0,0.0,A,0.39223444,0.32165775,0.2861078
2020-12-28,21:00,20-21,Boavista,Sp Braga,0.0,3.0,A,0.23593445,0.24902126,0.51504433
2020-12-29,18:00,20-21,Benfica,Portimonense,2.0,0.0,H,0.84182805,0.09871523,0.05945666
2020-12-29,18:45,20-21,Moreirense,Santa Clara,0.0,0.0,H,0.43348897,0.27168834,0.2948227
2020-12-29,21:00,20-21,Guimaraes,Porto,1.0,1.0,A,0.3237914,0.22879836,0.44741023
2021-01-02,18:00,20-21,Sp Lisbon,Sp Braga,0.0,0.0,H,0.6300337,0.2121314,0.1578349
2021-01-03,13:00,20-21,Tondela,Famalicao,0.0,0.0,H,0.4162479,0.29197866,0.29177347
2021-01-03,15:00,20-21,Maritimo,Boavista,0.0,0.0,D,0.38972068,0.32184392,0.28843543
2021-01-03,19:00,20-21,Pacos Ferreira,Rio Ave,1.0,0.0,H,0.5431859,0.22820066,0.22861345
2021-01-03,21:00,20-21,Porto,Moreirense,1.0,0.0,H,0.8406118,0.102215156,0.0571731
2021-01-04,17:00,20-21,Santa Clara,Benfica,0.0,1.0,D,0.11395235,0.14603427,0.74001336
2021-01-04,19:00,20-21,Gil Vicente,Belenenses,0.0,0.0,D,0.3739071,0.30362454,0.32246837
2021-01-04,21:15,20-21,Portimonense,Farense,0.0,0.0,H,0.47246647,0.2699812,0.25755227
2021-01-07,21:00,20-21,Sp Braga,Maritimo,1.0,0.0,H,0.72595304,0.12530488,0.14874208
2021-01-08,18:00,20-21,Nacional,Sp Lisbon,0.0,1.0,A,0.09422771,0.14312118,0.76265115
2021-01-08,19:00,20-21,Benfica,Tondela,0.0,0.0,H,0.8498931,0.09276462,0.057342242
2021-01-08,19:00,20-21,Rio Ave,Portimonense,0.0,0.0,H,0.44445443,0.29435351,0.261192
2021-01-08,21:00,20-21,Famalicao,Porto,1.0,2.0,A,0.10433645,0.13464846,0.7610151
2021-01-09,17:00,20-21,Moreirense,Guimaraes,1.0,1.0,D,0.39492774,0.2727532,0.33231908
2021-01-09,20:30,20-21,Boavista,Santa Clara,1.0,1.0,D,0.44769135,0.27434328,0.2779653
2021-01-10,15:00,20-21,Farense,Gil Vicente,2.0,1.0,H,0.43508303,0.260832,0.3040849
2021-01-10,20:00,20-21,Belenenses,Pacos Ferreira,0.0,1.0,A,0.40696317,0.26253054,0.3305063
2021-01-15,18:30,20-21,Sp Lisbon,Rio Ave,1.0,0.0,D,0.85464185,0.089829974,0.055528183
2021-01-15,21:00,20-21,Porto,Benfica,1.0,1.0,D,0.5083506,0.22051883,0.2711306
2021-01-16,15:30,20-21,Pacos Ferreira,Sp Braga,0.0,0.0,H,0.4782477,0.216098,0.3056543
2021-01-16,20:30,20-21,Tondela,Boavista,1.0,0.0,H,0.39570498,0.30225372,0.30204126
2021-01-17,15:00,20-21,Nacional,Moreirense,0.0,0.0,A,0.38683912,0.31259874,0.3005621
2021-01-17,17:30,20-21,Santa Clara,Famalicao,0.0,0.0,A,0.44566444,0.29210252,0.26223302
2021-01-17,20:00,20-21,Gil Vicente,Maritimo,0.0,0.0,A,0.41016886,0.30142313,0.28840795
2021-01-18,20:15,20-21,Portimonense,Belenenses,1.0,0.0,H,0.42006055,0.29552206,0.2844174
2021-01-21,20:15,20-21,Guimaraes,Nacional,1.0,1.0,H,0.5887148,0.21690589,0.19437931
2021-01-24,15:00,20-21,Maritimo,Pacos Ferreira,0.0,1.0,A,0.31645128,0.2881948,0.39535394
2021-01-24,17:30,20-21,Moreirense,Portimonense,2.0,1.0,D,0.4122018,0.31602606,0.27177215
2021-01-24,20:15,20-21,Famalicao,Guimaraes,0.0,1.0,A,0.25953454,0.2716942,0.4687712
2021-01-25,14:30,20-21,Belenenses,Tondela,2.0,0.0,H,0.44254383,0.3105269,0.24692924
2021-01-25,16:30,20-21,Rio Ave,Santa Clara,1.0,1.0,A,0.42556867,0.30008593,0.2743454
2021-01-25,17:00,20-21,Benfica,Nacional,1.0,0.0,D,0.81057495,0.10235144,0.08707362
2021-01-25,20:15,20-21,Farense,Porto,0.0,1.0,A,0.094891265,0.13379939,0.7713094
2021-01-26,19:45,20-21,Sp Braga,Gil Vicente,0.0,0.0,H,0.7274475,0.16249517,0.11005732
2021-01-26,21:15,20-21,Boavista,Sp Lisbon,0.0,1.0,A,0.11691772,0.15378146,0.72930086
2021-01-30,15:30,20-21,Nacional,Famalicao,0.0,1.0,H,0.42215323,0.28552908,0.29231766
2021-01-30,18:00,20-21,Tondela,Farense,0.0,0.0,H,0.40326703,0.29507348,0.3016595
2021-01-30,20:30,20-21,Portimonense,Boavista,1.0,1.0,A,0.41692472,0.28301716,0.30005816
2021-01-31,15:00,20-21,Guimaraes,Maritimo,0.0,0.0,H,0.71843684,0.17773828,0.103824854
2021-02-01,17:00,20-21,Santa Clara,Belenenses,1.0,0.0,H,0.39303917,0.313329,0.29363176
2021-02-01,19:00,20-21,Porto,Rio Ave,1.0,0.0,H,0.85464185,0.089829974,0.055528183
2021-02-01,19:45,20-21,Moreirense,Sp Braga,0.0,3.0,A,0.30829945,0.2860095,0.40569103
2021-02-01,21:30,20-21,Sp Lisbon,Benfica,0.0,0.0,H,0.6300337,0.2121314,0.1578349
2021-02-02,20:15,20-21,Gil Vicente,Pacos Ferreira,0.0,2.0,A,0.22423573,0.26453054,0.51123375
2021-02-04,15:00,20-21,Farense,Santa Clara,1.0,0.0,D,0.42452413,0.26008222,0.31539363
2021-02-04,19:00,20-21,Belenenses,Porto,0.0,0.0,D,0.12602827,0.16450523,0.70946646
2021-02-04,21:00,20-21,Sp Braga,Portimonense,0.0,1.0,H,0.81305194,0.12184343,0.0651046
2021-02-04,21:30,20-21,Famalicao,Moreirense,0.0,2.0,A,0.41764662,0.2838609,0.29849243
2021-02-05,17:00,20-21,Rio Ave,Nacional,0.0,0.0,D,0.44912994,0.2877774,0.26309267
2021-02-05,19:00,20-21,Benfica,Guimaraes,0.0,0.0,D,0.5119567,0.21632026,0.271723
2021-02-05,19:00,20-21,Maritimo,Sp Lisbon,0.0,1.0,A,0.12045116,0.165555,0.71399385
2021-02-05,21:00,20-21,Boavista,Gil Vicente,1.0,1.0,A,0.45789725,0.24190903,0.3001938
2021-02-05,21:00,20-21,Pacos Ferreira,Tondela,1.0,0.0,H,0.70298016,0.1906387,0.10638114
2021-02-07,20:45,20-21,Sp Braga,Porto,0.0,1.0,D,0.39652038,0.22116329,0.38231635
2021-02-08,17:00,20-21,Farense,Moreirense,0.0,1.0,A,0.41597885,0.2650566,0.3189645
2021-02-08,19:00,20-21,Benfica,Famalicao,2.0,0.0,H,0.7176781,0.15581264,0.12650926
2021-02-08,19:00,20-21,Maritimo,Santa Clara,0.0,0.0,A,0.43242273,0.2823444,0.28523293
2021-02-08,21:00,20-21,Belenenses,Guimaraes,1.0,1.0,D,0.30352166,0.30215663,0.39432168
2021-02-09,15:00,20-21,Pacos Ferreira,Portimonense,0.0,0.0,D,0.7425777,0.18173926,0.07568313
2021-02-09,17:00,20-21,Rio Ave,Tondela,0.0,1.0,H,0.46506488,0.26822224,0.26671293
2021-02-09,19:00,20-21,Boavista,Nacional,0.0,1.0,A,0.4167337,0.29159492,0.29167134
2021-02-09,21:00,20-21,Gil Vicente,Sp Lisbon,1.0,0.0,A,0.096120715,0.13361764,0.7702617
2021-02-12,20:30,20-21,Famalicao,Belenenses,0.0,0.0,D,0.45897946,0.29163295,0.24938758
2021-02-13,15:30,20-21,Nacional,Farense,0.0,0.0,A,0.39699408,0.26314908,0.3398568
2021-02-13,18:00,20-21,Guimaraes,Rio Ave,0.0,2.0,A,0.60748404,0.20337169,0.1891443
2021-02-13,20:30,20-21,Porto,Boavista,0.0,2.0,D,0.75250936,0.13751604,0.109974585
2021-02-14,15:00,20-21,Portimonense,Gil Vicente,2.0,1.0,H,0.4443049,0.2846858,0.2710093
2021-02-14,17:30,20-21,Santa Clara,Sp Braga,0.0,1.0,A,0.2616743,0.28126767,0.45705807
2021-02-14,20:15,20-21,Moreirense,Benfica,1.0,1.0,D,0.24108523,0.27993625,0.47897854
2021-02-15,20:15,20-21,Sp Lisbon,Pacos Ferreira,1.0,0.0,H,0.6830596,0.18406577,0.13287462
2021-02-16,17:45,20-21,Tondela,Maritimo,1.0,1.0,H,0.45073038,0.25071904,0.29855064
2021-02-17,21:45,20-21,Guimaraes,Farense,2.0,1.0,D,0.54686195,0.24424309,0.20889497
2021-02-19,20:30,20-21,Boavista,Moreirense,0.0,0.0,H,0.4288177,0.25606212,0.3151202
2021-02-20,15:30,20-21,Belenenses,Nacional,1.0,1.0,H,0.4356836,0.30571318,0.25860316
2021-02-20,17:30,20-21,Gil Vicente,Santa Clara,0.0,0.0,H,0.40898094,0.28497666,0.30604246
2021-02-20,20:30,20-21,Sp Lisbon,Portimonense,2.0,0.0,H,0.85749686,0.09013006,0.052373096
2021-02-21,15:00,20-21,Pacos Ferreira,Guimaraes,1.0,1.0,H,0.4774199,0.22257784,0.3000023
2021-02-21,15:00,20-21,Rio Ave,Famalicao,0.0,1.0,A,0.41590965,0.29149124,0.29259914
2021-02-21,18:00,20-21,Sp Braga,Tondela,3.0,0.0,H,0.8023184,0.12883902,0.06884255
2021-02-21,20:15,20-21,Farense,Benfica,0.0,0.0,D,0.20036484,0.23257889,0.56705624
2021-02-22,19:00,20-21,Maritimo,Porto,1.0,1.0,A,0.10779342,0.14244957,0.749757
2021-02-26,20:30,20-21,Guimaraes,Boavista,1.0,1.0,H,0.61401796,0.21148096,0.17450105
2021-02-27,15:30,20-21,Famalicao,Farense,0.0,0.0,D,0.4155961,0.30237404,0.2820298
2021-02-27,18:00,20-21,Santa Clara,Pacos Ferreira,2.0,0.0,H,0.3376779,0.252583,0.40973908
2021-02-27,20:30,20-21,Porto,Sp Lisbon,0.0,0.0,D,0.36701152,0.25872475,0.37426373
2021-02-28,15:00,20-21,Portimonense,Maritimo,0.0,0.0,D,0.46494925,0.25249752,0.2825532
2021-02-28,17:30,20-21,Tondela,Gil Vicente,1.0,0.0,H,0.4208153,0.2816113,0.29757348
2021-02-28,20:00,20-21,Nacional,Sp Braga,0.0,2.0,A,0.1642208,0.22598924,0.60978997
2021-03-01,19:00,20-21,Benfica,Rio Ave,0.0,0.0,H,0.7232544,0.15027808,0.12646759
2021-03-01,20:15,20-21,Moreirense,Belenenses,2.0,1.0,D,0.41692498,0.31478405,0.26829097
2021-03-05,18:30,20-21,Pacos Ferreira,Nacional,2.0,0.0,H,0.62165403,0.19705069,0.18129532
2021-03-05,20:45,20-21,Sp Lisbon,Santa Clara,1.0,0.0,H,0.85110205,0.09610842,0.052789584
2021-03-06,15:30,20-21,Portimonense,Tondela,2.0,0.0,H,0.46585044,0.2686753,0.26547432
